Image Name	Image Plane	Image Date and Time	Elapsed Time	Stage Label	Wavelength	Object #	Frame #	X	Y	Distance	Time Interval	Velocity	Absolute Angle	Distance To Origin	Delta X	Delta Y
Subtract	455	55:22.6	00:20.4	No Label	0	1	455	340.111	43.5624	9.99867	50	0.1999734	-78.9837	342.89	-9.81442	1.91064
Subtract	456	55:22.7	00:20.4	No Label	0	1	456	333.104	44.3174	7.04754	50	0.1409508	-83.8506	336.039	-7.00699	0.754955
Subtract	457	55:22.7	00:20.4	No Label	0	1	457	324.322	46.8952	9.15319	50	0.1830638	-73.6423	327.694	-8.78268	2.57785
Subtract	458	55:22.7	00:20.5	No Label	0	1	458	318.559	47.8557	5.84236	50	0.1168472	-80.5382	322.133	-5.76288	0.96043
Subtract	459	55:22.8	00:20.5	No Label	0	1	459	311.692	50.9829	7.54547	50	0.1509094	-65.5152	315.834	-6.86691	3.12724
Subtract	460	55:22.8	00:20.6	No Label	0	1	460	306.676	51.6971	5.06673	50	0.1013346	-81.8969	311.002	-5.01614	0.714184
Subtract	461	55:22.9	00:20.6	No Label	0	1	461	304.099	51.9407	2.5877	50	0.051754	-84.5981	308.503	-2.5762	0.243614
Subtract	462	55:22.9	00:20.7	No Label	0	1	462	300.21	55.1253	5.02708	50	0.1005416	-50.6914	305.229	-3.88968	3.18465
Subtract	463	55:23.0	00:20.7	No Label	0	1	463	296.578	55.801	3.69364	50	0.0738728	-79.4599	301.782	-3.63132	0.675655
Subtract	464	55:23.0	00:20.8	No Label	0	1	464	294.461	56.2778	2.17092	50	0.0434184	-77.3141	299.79	-2.11792	0.476749
Subtract	465	55:23.1	00:20.8	No Label	0	1	465	289.973	60.4193	6.1065	50	0.12213	-47.2954	296.201	-4.48743	4.14154
Subtract	466	55:23.1	00:20.9	No Label	0	1	466	285.846	61.4412	4.25212	50	0.0850424	-76.0946	292.374	-4.1275	1.02187
Subtract	467	55:23.2	00:20.9	No Label	0	1	467	280.315	66.361	7.40217	50	0.1480434	-48.3443	288.063	-5.53055	4.91987
Subtract	468	55:23.2	00:21.0	No Label	0	1	468	275.65	67.4977	4.80152	50	0.0960304	-76.3062	283.794	-4.66504	1.13668
Subtract	469	55:23.3	00:21.0	No Label	0	1	469	272.513	68.1256	3.19922	50	0.0639844	-78.6809	280.899	-3.13699	0.627922
Subtract	470	55:23.3	00:21.1	No Label	0	1	470	267.824	72.4195	6.35808	50	0.1271616	-47.5198	277.442	-4.68915	4.29384
Subtract	471	55:23.4	00:21.1	No Label	0	1	471	263.705	73.3251	4.21736	50	0.0843472	-77.6007	273.709	-4.11899	0.905571
Subtract	472	55:23.4	00:21.1	No Label	0	1	472	258.288	77.6364	6.92282	50	0.1384564	-51.4813	269.704	-5.41644	4.31133
Subtract	473	55:23.5	00:21.2	No Label	0	1	473	253.89	78.8886	4.5736	50	0.091472	-74.1098	265.863	-4.39883	1.25224
Subtract	474	55:23.5	00:21.3	No Label	0	1	474	251.113	79.4147	2.82614	50	0.0565228	-79.2713	263.371	-2.77673	0.526115
Subtract	475	55:23.6	00:21.3	No Label	0	1	475	247.086	82.2742	4.93914	50	0.0987828	-54.6242	260.423	-4.02724	2.85946
Subtract	476	55:23.6	00:21.4	No Label	0	1	476	244.233	82.6989	2.88397	50	0.0576794	-81.5313	257.854	-2.85252	0.424721
Subtract	477	55:23.7	00:21.4	No Label	0	1	477	242.71	83.058	1.56528	50	0.0313056	-76.7388	256.528	-1.52354	0.359062
Subtract	478	55:23.7	00:21.5	No Label	0	1	478	240.16	85.2668	3.37315	50	0.067463	-49.0937	254.848	-2.54936	2.20882
Subtract	479	55:23.8	00:21.5	No Label	0	1	479	238.389	85.423	1.77819	50	0.0355638	-84.9592	253.232	-1.77132	0.156242
Subtract	480	55:23.9	00:21.6	No Label	0	1	480	235.447	87.1854	3.42936	50	0.0685872	-59.0751	251.071	-2.94185	1.7624
Subtract	481	55:24.0	00:21.7	No Label	0	1	481	233.197	87.424	2.26284	50	0.0452568	-83.9476	249.046	-2.25023	0.238594
Subtract	482	55:24.0	00:21.7	No Label	0	1	482	231.461	87.4797	1.73711	50	0.0347422	-88.1633	247.44	-1.73622	0.0556793
Subtract	483	55:24.1	00:21.8	No Label	0	1	483	228.151	88.8147	3.56868	50	0.0713736	-68.032	244.828	-3.30957	1.33501
Subtract	484	55:24.1	00:21.8	No Label	0	1	484	225.582	89.1926	2.59665	50	0.051933	-81.6316	242.575	-2.569	0.377914
Subtract	485	55:24.1	00:21.9	No Label	0	1	485	221.483	90.6373	4.34617	50	0.0869234	-70.5857	239.311	-4.09904	1.44466
Subtract	486	55:24.2	00:21.9	No Label	0	1	486	217.518	90.8201	3.96919	50	0.0793838	-87.3602	235.717	-3.96498	0.182816
Subtract	487	55:24.2	00:22.0	No Label	0	1	487	215.064	90.8415	2.4545	50	0.04909	-89.4994	233.462	-2.45441	0.0214462
Subtract	488	55:24.3	00:22.0	No Label	0	1	488	211.966	91.6326	3.19727	50	0.0639454	-75.6757	230.924	-3.09787	0.791039
Subtract	489	55:24.3	00:22.1	No Label	0	1	489	209.763	91.6474	2.20258	50	0.0440516	-89.6153	228.91	-2.20253	0.0147934
Subtract	490	55:24.4	00:22.1	No Label	0	1	490	208.604	91.6544	1.15876	50	0.0231752	-89.6507	227.852	-1.15874	0.00706482
Subtract	491	55:24.4	00:22.2	No Label	0	1	491	206.247	92.5763	2.53139	50	0.0506278	-68.6433	226.071	-2.35756	0.921867
Subtract	492	55:24.5	00:22.2	No Label	0	1	492	204.232	92.4148	2.02148	50	0.0404296	-94.5839	224.168	-2.01501	-0.161552
Subtract	493	55:24.5	00:22.3	No Label	0	1	493	200.667	92.9425	3.60342	50	0.0720684	-81.5781	221.146	-3.56456	0.527763
Subtract	494	55:24.6	00:22.3	No Label	0	1	494	198.102	92.8049	2.56878	50	0.0513756	-93.0708	218.763	-2.56509	-0.137604
Subtract	495	55:24.6	00:22.4	No Label	0	1	495	196.53	92.8969	1.57502	50	0.0315004	-86.6513	217.379	-1.57233	0.0920029
Subtract	496	55:24.7	00:22.4	No Label	0	1	496	193.128	93.8188	3.52467	50	0.0704934	-74.8373	214.71	-3.40196	0.921921
Subtract	497	55:24.7	00:22.5	No Label	0	1	497	190.687	93.7962	2.44122	50	0.0488244	-90.5315	212.507	-2.44112	-0.022644
Subtract	498	55:24.8	00:22.5	No Label	0	1	498	185.834	95.1173	5.02928	50	0.1005856	-74.7712	208.762	-4.85268	1.32107
Subtract	499	55:24.9	00:22.6	No Label	0	1	499	182.279	95.5582	3.58219	50	0.0716438	-82.9291	205.808	-3.55495	0.440964
Subtract	500	55:24.9	00:22.6	No Label	0	1	500	180.459	95.7939	1.8353	50	0.036706	-82.6218	204.309	-1.8201	0.235687
Subtract	501	55:25.0	00:22.7	No Label	0	1	501	176.613	99.1274	5.08973	50	0.1017946	-49.0848	202.53	-3.84621	3.33348
Subtract	502	55:25.0	00:22.7	No Label	0	1	502	174.535	99.4686	2.10549	50	0.0421098	-80.6727	200.889	-2.07765	0.341248
Subtract	503	55:25.1	00:22.8	No Label	0	1	503	173.474	99.4613	1.0612	50	0.021224	-90.3963	199.965	-1.06117	-0.00733948
Subtract	504	55:25.1	00:22.8	No Label	0	1	504	169.817	102.796	4.94941	50	0.0989882	-47.6431	198.506	-3.65742	3.33466
Subtract	505	55:25.1	00:22.9	No Label	0	1	505	167.126	103.634	2.81765	50	0.056353	-72.7054	196.65	-2.69026	0.837646
Subtract	506	55:25.2	00:22.9	No Label	0	1	506	163.373	107.655	5.50096	50	0.1100192	-43.0268	195.653	-3.75352	4.02139
Subtract	507	55:25.2	00:23.0	No Label	0	1	507	161.065	107.985	2.33146	50	0.0466292	-81.8667	193.914	-2.30801	0.329849
Subtract	508	55:25.3	00:23.0	No Label	0	1	508	160.174	107.99	0.891264	50	0.01782528	-89.6818	193.177	-0.891251	0.00495148
Subtract	509	55:25.3	00:23.1	No Label	0	1	509	158.298	111.988	4.41651	50	0.0883302	-25.1251	193.907	-1.87523	3.99863
Subtract	510	55:25.4	00:23.1	No Label	0	1	510	156.979	112.047	1.32114	50	0.0264228	-87.4697	192.865	-1.31985	0.0583267
Subtract	511	55:25.4	00:23.2	No Label	0	1	511	155.341	115.995	4.27447	50	0.0854894	-22.5262	193.87	-1.63757	3.94835
Subtract	512	55:25.5	00:23.2	No Label	0	1	512	154.323	116.022	1.0181	50	0.020362	-88.4855	193.072	-1.01775	0.0269089
Subtract	513	55:25.5	00:23.3	No Label	0	1	513	153.484	116.089	0.842034	50	0.01684068	-85.4685	192.442	-0.839401	0.0665283
Subtract	514	55:25.6	00:23.3	No Label	0	1	514	152.405	120.047	4.10309	50	0.0820618	-15.2405	194.007	-1.07858	3.95879
Subtract	515	55:25.6	00:23.4	No Label	0	1	515	151.379	120.145	1.03055	50	0.020611	-84.5774	193.263	-1.02594	0.0973892
Subtract	516	55:25.7	00:23.4	No Label	0	1	516	150.65	120.115	0.730307	50	0.01460614	-92.295	192.673	-0.729721	-0.0292435
Subtract	517	55:25.8	00:23.5	No Label	0	1	517	149.639	124.918	4.90768	50	0.0981536	-11.8886	194.926	-1.01103	4.80241
Subtract	518	55:25.8	00:23.6	No Label	0	1	518	149.64	124.957	0.0389247	50	0.000778494	2.7637	194.952	0.00187683	0.0388794
Subtract	519	55:25.9	00:23.6	No Label	0	1	519	148.263	130.305	5.52288	50	0.1104576	-14.4378	197.387	-1.37701	5.34846
Subtract	520	55:25.9	00:23.7	No Label	0	1	520	147.083	130.362	1.18183	50	0.0236366	-87.2279	196.539	-1.18045	0.0571594
Subtract	521	55:26.0	00:23.7	No Label	0	1	521	146.261	130.377	0.822178	50	0.01644356	-88.9962	195.935	-0.822052	0.0144043
Subtract	522	55:26.0	00:23.8	No Label	0	1	522	143.476	135.609	5.92743	50	0.1185486	-28.0261	197.421	-2.78514	5.23235
Subtract	523	55:26.1	00:23.8	No Label	0	1	523	141.916	136.086	1.63051	50	0.0326102	-73.0018	196.621	-1.55928	0.476669
Subtract	524	55:26.1	00:23.8	No Label	0	1	524	139.372	141.097	5.61992	50	0.1123984	-26.9252	198.325	-2.54485	5.01071
Subtract	525	55:26.2	00:23.9	No Label	0	1	525	137.77	141.371	1.62468	50	0.0324936	-80.2662	197.399	-1.60129	0.274689
Subtract	526	55:26.2	00:23.9	No Label	0	1	526	137.088	141.396	0.683254	50	0.01366508	-87.9472	196.941	-0.682816	0.0244751
Subtract	527	55:26.2	00:24.0	No Label	0	1	527	134.981	145.867	4.9426	50	0.098852	-25.2302	198.738	-2.10681	4.47108
Subtract	528	55:26.3	00:24.0	No Label	0	1	528	133.773	146.209	1.25557	50	0.0251114	-74.1722	198.172	-1.20796	0.342453
Subtract	529	55:26.3	00:24.1	No Label	0	1	529	133.52	146.205	0.252494	50	0.00504988	-90.9835	197.999	-0.252457	-0.0043335
Subtract	530	55:26.4	00:24.1	No Label	0	1	530	131.709	150.241	4.42366	50	0.0884732	-24.1759	199.798	-1.81166	4.03568
Subtract	531	55:26.4	00:24.2	No Label	0	1	531	130.431	150.401	1.28781	50	0.0257562	-82.8314	199.08	-1.27774	0.160706
Subtract	532	55:26.5	00:24.2	No Label	0	1	532	128.33	153.171	3.47662	50	0.0695324	-37.182	199.825	-2.10109	2.7699
Subtract	533	55:26.5	00:24.3	No Label	0	1	533	126.89	153.278	1.44337	50	0.0288674	-85.7435	198.986	-1.43939	0.107132
Subtract	534	55:26.6	00:24.3	No Label	0	1	534	126.215	153.239	0.676929	50	0.01353858	-93.3367	198.525	-0.675781	-0.0393982
Subtract	535	55:26.6	00:24.4	No Label	0	1	535	125.5	156.171	3.01788	50	0.0603576	-13.6899	200.349	-0.714233	2.93214
Subtract	536	55:26.7	00:24.4	No Label	0	1	536	125.389	156.075	0.14704	50	0.0029408	-130.811	200.204	-0.11129	-0.0960999
Subtract	537	55:26.8	00:24.5	No Label	0	1	537	124.72	159.597	3.58473	50	0.0716946	-10.7589	202.549	-0.669182	3.52171
Subtract	538	55:26.9	00:24.6	No Label	0	1	538	124.859	159.654	0.150415	50	0.0030083	67.7788	202.68	0.139244	0.0568848
Subtract	539	55:26.9	00:24.6	No Label	0	1	539	125.112	159.65	0.252473	50	0.00504946	90.9074	202.832	0.252441	-0.0039978
Subtract	540	55:27.0	00:24.7	No Label	0	1	540	124.923	164.586	4.94036	50	0.0988072	-2.18931	206.626	-0.188728	4.93675
Subtract	541	55:27.0	00:24.7	No Label	0	1	541	126.5	164.264	1.61012	50	0.0322024	101.546	207.328	1.57754	-0.322266
Subtract	542	55:27.0	00:24.8	No Label	0	1	542	127.291	163.952	0.84958	50	0.0169916	111.559	207.565	0.790146	-0.31218
Subtract	543	55:27.1	00:24.8	No Label	0	1	543	126.172	169.953	6.10434	50	0.1220868	-10.557	211.668	-1.1184	6.00101
Subtract	544	55:27.1	00:24.9	No Label	0	1	544	126.451	169.861	0.293873	50	0.00587746	108.193	211.761	0.279182	-0.0917511
Subtract	545	55:27.2	00:24.9	No Label	0	1	545	125.798	175.208	5.38697	50	0.1077394	-6.96889	215.692	-0.653603	5.34717
Subtract	546	55:27.2	00:25.0	No Label	0	1	546	126.11	174.951	0.404354	50	0.00808708	129.425	215.666	0.312347	-0.25679
Subtract	547	55:27.3	00:25.0	No Label	0	1	547	126.105	174.747	0.204815	50	0.0040963	-178.472	215.497	-0.00546265	-0.204742
Subtract	548	55:27.3	00:25.0	No Label	0	1	548	126.973	180.07	5.39392	50	0.1078784	9.26235	220.335	0.868179	5.32359
Subtract	549	55:27.3	00:25.1	No Label	0	1	549	125.937	179.944	1.04314	50	0.0208628	-96.9457	219.636	-1.03548	-0.126144
Subtract	550	55:27.4	00:25.1	No Label	0	1	550	127.435	183.841	4.17517	50	0.0835034	21.0264	223.69	1.49804	3.89717
Subtract	551	55:27.4	00:25.2	No Label	0	1	551	126.305	184.463	1.29038	50	0.0258076	-61.1994	223.561	-1.13076	0.621658
Subtract	552	55:27.5	00:25.2	No Label	0	1	552	125.473	184.484	0.831916	50	0.01663832	-88.5286	223.11	-0.831642	0.0213623
Subtract	553	55:27.5	00:25.3	No Label	0	1	553	129.021	184.113	3.56728	50	0.0713456	95.9751	224.82	3.5479	-0.371338
Subtract	554	55:27.6	00:25.3	No Label	0	1	554	131.978	183.006	3.15809	50	0.0631618	110.527	225.631	2.95757	-1.10739
Subtract	555	55:27.7	00:25.4	No Label	0	1	555	133.892	182.438	1.99544	50	0.0399088	106.517	226.298	1.9131	-0.567307
Subtract	556	55:27.7	00:25.5	No Label	0	1	556	139.733	179.016	6.76962	50	0.1353924	120.363	227.095	5.84109	-3.42189
Subtract	557	55:27.8	00:25.5	No Label	0	1	557	143.252	178.073	3.6438	50	0.072876	105.007	228.541	3.51953	-0.943497
Subtract	558	55:27.9	00:25.6	No Label	0	1	558	148.238	176.514	5.22381	50	0.1044762	107.368	230.503	4.98564	-1.55936
Subtract	559	55:27.9	00:25.6	No Label	0	1	559	150.362	176.302	2.13476	50	0.0426952	95.6864	231.714	2.12425	-0.211517
Subtract	560	55:28.0	00:25.7	No Label	0	1	560	150.232	176.108	0.233168	50	0.00466336	-146.253	231.482	-0.129532	-0.193878
Subtract	561	55:28.0	00:25.7	No Label	0	1	561	153.582	176.517	3.37431	50	0.0674862	83.0484	233.978	3.3495	0.408401
Subtract	562	55:28.0	00:25.8	No Label	0	1	562	155.217	176.738	1.64976	50	0.0329952	82.3056	235.22	1.6349	0.220886
Subtract	563	55:28.1	00:25.8	No Label	0	1	563	160.975	178.731	6.09322	50	0.1218644	70.9041	240.536	5.75792	1.99341
Subtract	564	55:28.1	00:25.9	No Label	0	1	564	163.489	178.652	2.51494	50	0.0502988	91.8074	242.167	2.51369	-0.0793152
Subtract	565	55:28.2	00:25.9	No Label	0	1	565	163.689	178.629	0.201675	50	0.0040335	96.5385	242.285	0.200363	-0.0229645
Subtract	566	55:28.2	00:26.0	No Label	0	1	566	168.883	181.616	5.99177	50	0.1198354	60.0929	248.004	5.19388	2.98747
Subtract	567	55:28.3	00:26.0	No Label	0	1	567	171.205	181.742	2.32552	50	0.0465104	86.8891	249.683	2.3221	0.126205
Subtract	568	55:28.3	00:26.1	No Label	0	1	568	172.073	181.602	0.879408	50	0.01758816	99.1906	250.177	0.868118	-0.140457
Subtract	569	55:28.4	00:26.1	No Label	0	1	569	176.206	183.894	4.72646	50	0.0945292	60.9866	254.688	4.13332	2.2924
Subtract	570	55:28.4	00:26.2	No Label	0	1	570	178.019	183.581	1.83989	50	0.0367978	99.791	255.721	1.8131	-0.312881
Subtract	571	55:28.5	00:26.2	No Label	0	1	571	182.154	184.379	4.21033	50	0.0842066	79.0844	259.182	4.13416	0.797287
Subtract	572	55:28.5	00:26.3	No Label	0	1	572	184.112	183.798	2.043	50	0.04086	106.505	260.152	1.95882	-0.580429
Subtract	573	55:28.6	00:26.3	No Label	0	1	573	185.064	183.839	0.952162	50	0.01904324	87.5321	260.855	0.951279	0.0410004
Subtract	574	55:28.7	00:26.4	No Label	0	1	574	189.34	184.32	4.30308	50	0.0860616	83.5811	264.241	4.27611	0.481079
Subtract	575	55:28.7	00:26.5	No Label	0	1	575	191.819	183.613	2.57831	50	0.0515662	105.913	265.534	2.47951	-0.706909
Subtract	576	55:28.8	00:26.5	No Label	0	1	576	198.664	183.948	6.85342	50	0.1370684	87.199	270.748	6.84523	0.334915
Subtract	577	55:28.8	00:26.6	No Label	0	1	577	203.054	183.351	4.42961	50	0.0885922	97.7487	273.584	4.38916	-0.597229
Subtract	578	55:28.9	00:26.6	No Label	0	1	578	204.566	183.073	1.53796	50	0.0307592	100.407	274.524	1.51266	-0.277802
Subtract	579	55:28.9	00:26.7	No Label	0	1	579	210.645	183.82	6.12408	50	0.1224816	83.0002	279.573	6.07843	0.746323
Subtract	580	55:29.0	00:26.7	No Label	0	1	580	215.189	183.106	4.6001	50	0.092002	98.9265	282.549	4.54439	-0.713776
Subtract	581	55:29.0	00:26.8	No Label	0	1	581	217.708	182.672	2.55629	50	0.0511258	99.7688	284.194	2.51923	-0.433731
Subtract	582	55:29.1	00:26.8	No Label	0	1	582	223.747	182.498	6.04165	50	0.120833	91.6476	288.736	6.03915	-0.173706
Subtract	583	55:29.1	00:26.9	No Label	0	1	583	227.869	181.056	4.36719	50	0.0873438	109.292	291.042	4.12195	-1.44287
Subtract	584	55:29.2	00:26.9	No Label	0	1	584	235.571	178.672	8.06202	50	0.1612404	107.197	295.664	7.70161	-2.38356
Subtract	585	55:29.2	00:27.0	No Label	0	1	585	241.725	176.821	6.42668	50	0.1285336	106.739	299.494	6.15437	-1.85094
Subtract	586	55:29.3	00:27.0	No Label	0	1	586	245.721	175.319	4.2684	50	0.085368	110.609	301.853	3.99524	-1.50243
Subtract	587	55:29.3	00:27.1	No Label	0	1	587	252.169	168.793	9.17422	50	0.1834844	135.342	303.447	6.44836	-6.52571
Subtract	588	55:29.4	00:27.1	No Label	0	1	588	258.012	164.792	7.08201	50	0.1416402	124.4	306.148	5.84344	-4.00113
Subtract	589	55:29.4	00:27.1	No Label	0	1	589	266.132	155.792	12.1213	50	0.242426	137.943	308.379	8.11966	-8.99986
Subtract	590	55:29.5	00:27.2	No Label	0	1	590	271.626	152.344	6.48675	50	0.129735	122.112	311.431	5.49435	-3.4482
Subtract	591	55:29.5	00:27.2	No Label	0	1	591	273.169	151.593	1.71552	50	0.0343104	115.958	312.413	1.54245	-0.750916
Subtract	592	55:29.6	00:27.3	No Label	0	1	592	279.373	147.752	7.2967	50	0.145934	121.764	316.037	6.20383	-3.84114
Subtract	593	55:29.6	00:27.4	No Label	0	1	593	283.745	145.988	4.715	50	0.0943	111.967	319.099	4.37268	-1.76376
Subtract	594	55:29.7	00:27.4	No Label	0	1	594	285.676	145.274	2.05818	50	0.0411636	110.286	320.492	1.93051	-0.713593
Subtract	595	55:29.7	00:27.5	No Label	0	1	595	294.874	142.145	9.71596	50	0.1943192	108.791	327.347	9.19812	-3.12962
Subtract	596	55:29.8	00:27.5	No Label	0	1	596	301.442	138.341	7.58978	50	0.1517956	120.076	331.671	6.5679	-3.8036
Subtract	597	55:29.8	00:27.6	No Label	0	1	597	308.012	135.885	7.01432	50	0.1402864	110.494	336.655	6.57037	-2.4558
Subtract	598	55:29.9	00:27.6	No Label	0	1	598	310.729	134.865	2.90156	50	0.0580312	110.589	338.734	2.71622	-1.02039
Subtract	599	55:29.9	00:27.6	No Label	0	1	599	310.791	135.333	0.472142	50	0.00944284	7.55084	338.978	0.0620422	0.468048
Subtract	600	55:30.0	00:27.7	No Label	0	1	600	316.184	134.294	5.49264	50	0.1098528	100.905	343.522	5.39346	-1.03906
Subtract	601	55:30.0	00:27.7	No Label	0	1	601	319.208	133.153	3.23234	50	0.0646468	110.675	345.866	3.02417	-1.14124
Subtract	602	55:30.1	00:27.8	No Label	0	1	602	327.272	133.635	8.07807	50	0.1615614	86.5774	353.504	8.06366	0.482269
Subtract	603	55:30.1	00:27.8	No Label	0	1	603	330.358	134.05	3.11418	50	0.0622836	82.3489	356.519	3.08646	0.414627
Subtract	604	55:30.1	00:27.9	No Label	0	1	604	330.603	134.125	0.255773	50	0.00511546	72.9315	356.774	0.244507	0.0750732
Subtract	605	55:30.2	00:27.9	No Label	0	1	605	334.229	136.545	4.35938	50	0.0871876	56.2791	361.045	3.62592	2.4201
Subtract	606	55:30.2	00:28.0	No Label	0	1	606	334.813	136.458	0.590759	50	0.01181518	98.4064	361.553	0.584412	-0.0863647
Subtract	607	55:30.3	00:28.0	No Label	0	1	607	334.978	136.115	0.38123	50	0.0076246	154.317	361.577	0.165222	-0.343567
Subtract	608	55:30.3	00:28.0	No Label	0	1	608	335.583	139.122	3.06751	50	0.0613502	11.3728	363.278	0.604889	3.00728
Subtract	609	55:30.4	00:28.1	No Label	0	1	609	336.53	138.791	1.00248	50	0.0200496	109.269	364.026	0.94632	-0.330826
Subtract	610	55:30.4	00:28.1	No Label	0	1	610	335.88	143.406	4.66067	50	0.0932134	-8.01795	365.213	-0.650085	4.61511
Subtract	611	55:30.4	00:28.2	No Label	0	1	611	336.061	142.583	0.843299	50	0.01686598	167.604	365.057	0.18103	-0.823639
Subtract	612	55:30.5	00:28.2	No Label	0	1	612	336.061	142.583	0	50	0	0	365.057	0	0
Subtract	613	55:30.5	00:28.3	No Label	0	1	613	334.438	148.076	5.7281	50	0.114562	-16.4554	365.753	-1.62259	5.49348
Subtract	614	55:30.6	00:28.3	No Label	0	1	614	334.157	147.873	0.34636	50	0.0069272	-125.819	365.414	-0.280853	-0.202698
Subtract	615	55:30.6	00:28.3	No Label	0	1	615	332.033	152.851	5.41213	50	0.1082426	-23.1057	365.527	-2.12387	4.97798
Subtract	616	55:30.6	00:28.4	No Label	0	1	616	332.588	152.987	0.571584	50	0.01143168	76.2383	366.088	0.555176	0.135971
Subtract	617	55:30.7	00:28.4	No Label	0	1	617	333.683	152.982	1.09492	50	0.0218984	90.2931	367.08	1.09491	-0.00559998
Subtract	618	55:30.7	00:28.5	No Label	0	1	618	331.717	158.365	5.73077	50	0.1146154	-20.0687	367.581	-1.96649	5.38281
Subtract	619	55:30.8	00:28.5	No Label	0	1	619	331.095	158.761	0.737363	50	0.01474726	-57.4738	367.191	-0.621704	0.396469
Subtract	620	55:30.8	00:28.6	No Label	0	1	620	330.899	159.07	0.365591	50	0.00731182	-32.4338	367.148	-0.196075	0.308563
Subtract	621	55:30.9	00:28.6	No Label	0	1	621	326.13	164.984	7.59751	50	0.1519502	-38.8836	365.486	-4.76926	5.91408
Subtract	622	55:30.9	00:28.6	No Label	0	1	622	320.957	167.027	5.56221	50	0.1112442	-68.446	361.817	-5.17325	2.04344
Subtract	623	55:30.9	00:28.7	No Label	0	1	623	313.046	174.073	10.5934	50	0.211868	-48.3117	358.188	-7.91086	7.04543
Subtract	624	55:31.0	00:28.7	No Label	0	1	624	308.059	176.141	5.39879	50	0.1079758	-67.4754	354.86	-4.98694	2.06818
Subtract	625	55:31.0	00:28.8	No Label	0	1	625	306.362	176.556	1.74666	50	0.0349332	-76.2525	353.595	-1.69662	0.415085
Subtract	626	55:31.1	00:28.8	No Label	0	1	626	301.095	182.628	8.03857	50	0.1607714	-40.9413	352.152	-5.26755	6.07219
Subtract	627	55:31.1	00:28.9	No Label	0	1	627	297.592	184.416	3.93235	50	0.078647	-62.9522	350.101	-3.50226	1.78818
Subtract	628	55:31.2	00:28.9	No Label	0	1	628	290.128	191.827	10.5186	50	0.210372	-45.2059	347.81	-7.46442	7.41096
Subtract	629	55:31.2	00:28.9	No Label	0	1	629	289.101	193.12	1.65099	50	0.0330198	-38.4582	347.671	-1.02682	1.29283
Subtract	630	55:31.2	00:29.0	No Label	0	1	630	289.929	192.445	1.06817	50	0.0213634	129.209	347.985	0.827667	-0.675247
Subtract	631	55:31.3	00:29.0	No Label	0	1	631	288.093	198.918	6.72874	50	0.1345748	-15.8318	350.094	-1.83569	6.4735
Subtract	632	55:31.3	00:29.1	No Label	0	1	632	288.155	199.299	0.385254	50	0.00770508	9.20304	350.361	0.061615	0.380295
Subtract	633	55:31.4	00:29.1	No Label	0	1	633	288.133	199.12	0.179772	50	0.00359544	-172.931	350.242	-0.0221252	-0.178406
Subtract	634	55:31.4	00:29.1	No Label	0	1	634	288.549	204.688	5.58343	50	0.1116686	4.28024	353.777	0.416718	5.56786
Subtract	635	55:31.4	00:29.2	No Label	0	1	635	288.744	204.98	0.351241	50	0.00702482	33.7301	354.105	0.195038	0.292114
Subtract	636	55:31.5	00:29.2	No Label	0	1	636	287.232	208.404	3.74285	50	0.074857	-23.8296	354.873	-1.51218	3.42378
Subtract	637	55:31.5	00:29.3	No Label	0	1	637	284.874	208.7	2.37699	50	0.0475398	-82.8476	353.141	-2.35849	0.295959
Subtract	638	55:31.6	00:29.3	No Label	0	1	638	283.919	209.622	1.32723	50	0.0265446	-45.9838	352.919	-0.954468	0.922241
Subtract	639	55:31.6	00:29.4	No Label	0	1	639	278.323	214.541	7.45073	50	0.1490146	-48.6898	351.413	-5.59659	4.91849
Subtract	640	55:31.7	00:29.4	No Label	0	1	640	273.655	216.153	4.93798	50	0.0987596	-70.9423	348.725	-4.66733	1.61235
Subtract	641	55:31.7	00:29.4	No Label	0	1	641	264.722	222.901	11.1953	50	0.223906	-52.9347	346.067	-8.93329	6.7477
Subtract	642	55:31.7	00:29.5	No Label	0	1	642	259.199	224.284	5.69334	50	0.1138668	-75.9383	342.765	-5.52274	1.3833
Subtract	643	55:31.8	00:29.5	No Label	0	1	643	257.082	224.431	2.12241	50	0.0424482	-86.0384	341.263	-2.11734	0.146637
Subtract	644	55:31.8	00:29.6	No Label	0	1	644	249.642	228.465	8.46316	50	0.1692632	-61.5307	338.404	-7.43973	4.03429
Subtract	645	55:31.9	00:29.6	No Label	0	1	645	243.55	228.831	6.10312	50	0.1220624	-86.5638	334.186	-6.09215	0.365814
Subtract	646	55:31.9	00:29.7	No Label	0	1	646	239.599	229.424	3.99568	50	0.0799136	-81.4562	331.727	-3.95134	0.593628
Subtract	647	55:32.0	00:29.7	No Label	0	1	647	231.402	231.532	8.46367	50	0.1692734	-75.5781	327.344	-8.19696	2.10797
Subtract	648	55:32.0	00:29.7	No Label	0	1	648	225.372	231.204	6.03869	50	0.1207738	-93.1123	322.875	-6.02979	-0.32785
Subtract	649	55:32.0	00:29.8	No Label	0	1	649	215.644	231.311	9.7283	50	0.194566	-89.3755	316.239	-9.72772	0.106049
Subtract	650	55:32.1	00:29.8	No Label	0	1	650	210.832	231.525	4.81703	50	0.0963406	-87.4441	313.136	-4.81224	0.214813
Subtract	651	55:32.1	00:29.9	No Label	0	1	651	209.097	232.002	1.79952	50	0.0359904	-74.6273	312.325	-1.73514	0.477051
